#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2880868	2840780	98.61	1252	0.04	314	0.01	3381	0.12	35141	1.22
Ecoli	2880868	2880863	100.00	0	0.00	0	0.00	0	0.00	5	0.00
PhiX	2880868	2880868	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2880868	2880797	100.00	0	0.00	1	0.00	17	0.00	53	0.00
Vectors	2880868	2877700	99.89	2	0.00	8	0.00	42	0.00	3116	0.11
Bacteria_24k	2880868	2854470	99.08	518	0.02	1065	0.04	1814	0.06	23001	0.80
Protists_1k	2880868	2822349	97.97	4399	0.15	9001	0.31	1349	0.05	43770	1.52
Viruses	2880868	2858790	99.24	38	0.00	12	0.00	2096	0.07	19932	0.69
Fungi_RefSeq_release	2880868	2839814	98.57	913	0.03	256	0.01	3634	0.13	36251	1.26
Coral	2880868	2854792	99.10	114	0.00	40	0.00	2511	0.09	23411	0.81
Bird	2880868	2849364	98.91	659	0.02	102	0.00	3967	0.14	26776	0.93
Plant	2880868	2857569	99.19	140	0.00	31	0.00	2213	0.08	20915	0.73

%Hit_no_genomes: 97.74
