#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8222	7984	97.11	39	0.47	14	0.17	8	0.10	177	2.15
Ecoli	8222	8222	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	8222	8222	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8222	8222	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	8222	8205	99.79	0	0.00	0	0.00	0	0.00	17	0.21
Bacteria_24k	8222	8106	98.59	2	0.02	4	0.05	9	0.11	101	1.23
Protists_1k	8222	7950	96.69	19	0.23	42	0.51	9	0.11	202	2.46
Viruses	8222	8103	98.55	1	0.01	0	0.00	13	0.16	105	1.28
Fungi_RefSeq_release	8222	8044	97.84	1	0.01	2	0.02	15	0.18	160	1.95
Coral	8222	8102	98.54	0	0.00	0	0.00	11	0.13	109	1.33
Bird	8222	8079	98.26	4	0.05	0	0.00	15	0.18	124	1.51
Plant	8222	8109	98.63	0	0.00	1	0.01	13	0.16	99	1.20

%Hit_no_genomes: 95.79
