#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	466633	452022	96.87	319	0.07	87	0.02	1037	0.22	13168	2.82
Ecoli	466633	466633	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	466633	466633	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	466633	466630	100.00	0	0.00	0	0.00	2	0.00	1	0.00
Vectors	466633	465048	99.66	1	0.00	0	0.00	44	0.01	1540	0.33
Bacteria_24k	466633	457305	98.00	121	0.03	206	0.04	743	0.16	8258	1.77
Protists_1k	466633	446826	95.76	1211	0.26	2543	0.54	446	0.10	15607	3.34
Viruses	466633	457686	98.08	13	0.00	6	0.00	829	0.18	8099	1.74
Fungi_RefSeq_release	466633	452655	96.99	218	0.05	71	0.02	1246	0.27	12443	2.67
Coral	466633	457650	98.08	39	0.01	6	0.00	891	0.19	8047	1.72
Bird	466633	455512	97.62	205	0.04	38	0.01	1991	0.43	8887	1.90
Plant	466633	457776	98.10	47	0.01	17	0.00	870	0.19	7923	1.70

%Hit_no_genomes: 95.37
