#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12260	11955	97.52	9	0.07	3	0.02	35	0.29	258	2.10
Ecoli	12260	12260	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	12260	12260	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12260	12260	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	12260	12209	99.58	0	0.00	0	0.00	2	0.02	49	0.40
Bacteria_24k	12260	11956	97.52	28	0.23	61	0.50	15	0.12	200	1.63
Protists_1k	12260	11829	96.48	28	0.23	45	0.37	31	0.25	327	2.67
Viruses	12260	12080	98.53	0	0.00	0	0.00	23	0.19	157	1.28
Fungi_RefSeq_release	12260	11973	97.67	5	0.04	3	0.02	21	0.17	258	2.10
Coral	12260	12067	98.42	1	0.01	0	0.00	22	0.18	170	1.39
Bird	12260	12032	98.15	3	0.02	0	0.00	32	0.26	193	1.57
Plant	12260	12077	98.51	2	0.02	0	0.00	25	0.20	156	1.27

%Hit_no_genomes: 95.46
