#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	103904	101774	97.94	60	0.06	21	0.02	162	0.16	1887	1.82
Ecoli	103904	103904	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	103904	103904	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	103904	103890	99.99	0	0.00	0	0.00	0	0.00	14	0.01
Vectors	103904	103648	99.75	0	0.00	0	0.00	6	0.01	250	0.24
Bacteria_24k	103904	102564	98.71	15	0.01	8	0.01	91	0.09	1226	1.18
Protists_1k	103904	100780	96.98	236	0.23	473	0.46	49	0.05	2366	2.28
Viruses	103904	102643	98.79	0	0.00	0	0.00	85	0.08	1176	1.13
Fungi_RefSeq_release	103904	101678	97.86	48	0.05	13	0.01	189	0.18	1976	1.90
Coral	103904	102437	98.59	10	0.01	0	0.00	138	0.13	1319	1.27
Bird	103904	102210	98.38	39	0.04	5	0.00	213	0.20	1437	1.38
Plant	103904	102581	98.73	7	0.01	3	0.00	135	0.13	1178	1.13

%Hit_no_genomes: 96.71
