#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3138	3056	97.38	4	0.13	0	0.00	4	0.13	74	2.36
Ecoli	3138	3138	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3138	3138	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3138	3138	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3138	3126	99.62	0	0.00	0	0.00	0	0.00	12	0.38
Bacteria_24k	3138	3085	98.31	0	0.00	1	0.03	3	0.10	49	1.56
Protists_1k	3138	3029	96.53	6	0.19	11	0.35	2	0.06	90	2.87
Viruses	3138	3084	98.28	0	0.00	0	0.00	4	0.13	50	1.59
Fungi_RefSeq_release	3138	3056	97.38	3	0.10	0	0.00	10	0.32	69	2.20
Coral	3138	3078	98.09	0	0.00	0	0.00	4	0.13	56	1.78
Bird	3138	3070	97.83	1	0.03	0	0.00	9	0.29	58	1.85
Plant	3138	3085	98.31	0	0.00	0	0.00	2	0.06	51	1.63

%Hit_no_genomes: 96.21
