#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4658	4524	97.13	3	0.06	2	0.04	9	0.19	120	2.58
Ecoli	4658	4658	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	4658	4658	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4658	4658	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	4658	4639	99.59	0	0.00	0	0.00	1	0.02	18	0.39
Bacteria_24k	4658	4538	97.43	3	0.06	17	0.36	5	0.11	95	2.04
Protists_1k	4658	4468	95.92	11	0.24	18	0.39	17	0.36	144	3.09
Viruses	4658	4577	98.26	0	0.00	0	0.00	5	0.11	76	1.63
Fungi_RefSeq_release	4658	4528	97.21	4	0.09	0	0.00	14	0.30	112	2.40
Coral	4658	4569	98.09	0	0.00	0	0.00	12	0.26	77	1.65
Bird	4658	4555	97.79	1	0.02	0	0.00	10	0.21	92	1.98
Plant	4658	4578	98.28	0	0.00	0	0.00	5	0.11	75	1.61

%Hit_no_genomes: 95.21
