#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	380649	372514	97.86	253	0.07	63	0.02	695	0.18	7124	1.87
Ecoli	380649	380647	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	380649	380649	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	380649	380649	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	380649	379887	99.80	0	0.00	0	0.00	23	0.01	739	0.19
Bacteria_24k	380649	375568	98.66	74	0.02	104	0.03	427	0.11	4476	1.18
Protists_1k	380649	368662	96.85	946	0.25	1945	0.51	292	0.08	8804	2.31
Viruses	380649	376051	98.79	12	0.00	4	0.00	372	0.10	4210	1.11
Fungi_RefSeq_release	380649	372323	97.81	195	0.05	45	0.01	785	0.21	7301	1.92
Coral	380649	375320	98.60	31	0.01	6	0.00	538	0.14	4754	1.25
Bird	380649	374360	98.36	117	0.03	18	0.00	771	0.20	5383	1.41
Plant	380649	375749	98.71	33	0.01	9	0.00	494	0.13	4364	1.15

%Hit_no_genomes: 96.54
