#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10294462	10123800	98.34	4953	0.05	1194	0.01	14544	0.14	149971	1.46
Ecoli	10294462	10294453	100.00	0	0.00	0	0.00	3	0.00	6	0.00
PhiX	10294462	10294462	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10294462	10294458	100.00	0	0.00	0	0.00	0	0.00	4	0.00
Vectors	10294462	10281825	99.88	3	0.00	1	0.00	315	0.00	12318	0.12
Bacteria_24k	10294462	10181618	98.90	3671	0.04	4861	0.05	8529	0.08	95783	0.93
Protists_1k	10294462	10041842	97.56	18886	0.18	39485	0.38	6494	0.06	187755	1.82
Viruses	10294462	10202451	99.11	151	0.00	78	0.00	9075	0.09	82707	0.80
Fungi_RefSeq_release	10294462	10118372	98.29	3725	0.04	1189	0.01	15947	0.15	155229	1.51
Coral	10294462	10184662	98.93	416	0.00	116	0.00	10866	0.11	98402	0.96
Bird	10294462	10162193	98.71	2792	0.03	377	0.00	16992	0.17	112108	1.09
Plant	10294462	10198626	99.06	535	0.01	120	0.00	9931	0.10	85250	0.83

%Hit_no_genomes: 97.27
